Date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d’Ivoire,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,International conveyance (Diamond Princess),Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo[1],Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands (Commonwealth of the),Norway,Oman,Other,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Réunion,Saint Barthélemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The United Kingdom,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Republic of Tanzania,United States Virgin Islands,United States of America,Uruguay,Uzbekistan,Venezuela (Bolivarian Republic of),Viet Nam,Yemen,Zambia,Zimbabwe,"occupied Palestinian territory, including east Jerusalem"
2020-05-27,10,0,6,0,1,0,0,9,3,0,0,3,1,0,0,16,0,4,30,0,0,0,0,5,0,1,0,674,0,0,4,1,0,0,0,0,52,0,0,2,0,0,18,0,0,0,1,0,0,0,5,0,0,3,2,0,7,103,35,0,0,0,0,0,0,0,0,0,1,-218,0,0,1,0,0,83,2,0,0,0,0,0,0,3,0,2,0,0,1,0,4,3,0,140,21,0,64,3,14,0,3,162,0,8,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1,2,1,0,1,0,1,0,0,0,0,1,155,0,0,0,0,1,0,0,0,0,21,0,0,0,0,1,2,0,0,2,0,46,4,0,0,141,6,12,16,0,1,0,5,19,135,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,2,26,0,65,0,6,0,45,0,0,0,0,500,0,0,0,1,28,0,0,16,0,0,0,932,0,0,0,0,8,0,0,0
2020-05-28,6,0,7,0,0,0,0,11,3,0,1,1,2,0,0,22,0,10,32,0,0,0,0,15,0,2,0,1179,0,0,4,0,0,0,0,6,98,0,0,1,66,0,21,0,0,0,0,0,0,0,2,1,0,3,1,0,5,0,0,1,3,0,0,0,0,0,0,0,3,109,0,0,0,0,0,57,0,0,1,0,0,0,0,5,0,1,0,0,1,0,1,3,0,132,36,0,66,6,10,0,2,161,0,6,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,334,0,0,0,0,2,0,0,0,1,33,0,0,9,3,8,4,0,1,1,0,32,2,0,0,125,9,14,16,1,1,1,8,15,127,0,1,0,0,0,0,0,0,0,1,12,0,1,0,1,0,0,0,2,0,27,2,60,0,10,0,88,5,0,0,0,328,0,0,0,0,23,0,0,15,6,0,0,1324,0,0,0,0,1,0,0,0
2020-05-29,12,0,7,0,0,0,0,10,4,0,0,0,1,0,0,24,0,5,29,0,1,0,0,10,0,4,0,888,0,0,5,0,0,0,0,10,107,0,0,1,0,0,17,0,1,0,1,1,0,0,2,0,2,7,0,0,2,49,16,1,1,0,0,0,0,0,0,0,2,83,0,0,0,0,0,27,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,3,0,148,48,0,0,0,12,0,1,156,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,424,0,0,0,0,0,0,0,0,0,27,0,0,0,2,11,1,0,0,2,0,50,6,0,0,110,11,10,14,1,0,0,1,10,150,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,0,0,30,0,54,0,0,0,40,1,0,0,0,273,0,0,0,0,27,0,0,9,4,0,0,1396,0,0,0,0,3,0,0,0
2020-05-30,6,0,7,0,0,0,0,16,3,0,1,2,2,0,0,20,0,0,38,0,0,0,0,16,0,1,0,1188,0,0,1,0,0,0,0,3,118,0,0,1,86,0,22,0,0,0,2,1,0,0,6,0,0,0,0,0,8,168,11,1,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,42,0,0,1,0,0,0,0,3,0,0,0,0,3,0,5,6,0,137,25,0,51,7,9,0,0,130,0,12,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,420,0,0,0,0,1,0,0,0,0,13,0,0,0,0,10,1,0,1,2,0,34,4,0,0,124,0,10,12,0,2,2,5,8,139,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,28,-1,62,0,16,0,54,1,1,0,0,291,0,0,0,0,27,0,0,17,4,0,0,1088,0,0,0,0,1,0,0,0
2020-05-31,7,1,10,0,0,0,0,20,4,0,1,4,3,0,1,28,0,4,24,0,0,0,0,15,0,0,0,1001,0,0,0,0,0,0,0,0,97,0,1,1,43,0,30,0,0,0,0,0,0,0,2,1,0,0,0,0,2,40,28,0,1,0,0,0,0,0,0,0,0,43,0,0,0,0,0,31,0,0,2,0,0,0,0,5,0,1,0,0,0,0,11,4,0,147,21,0,59,5,12,0,0,119,0,12,0,0,0,0,0,10,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,479,0,0,0,0,1,0,0,0,0,23,0,0,0,1,0,1,0,0,2,0,32,4,0,0,96,6,11,13,1,2,0,12,11,153,0,0,0,0,0,0,0,0,1,0,15,1,1,0,1,0,0,0,0,0,10,1,64,0,9,0,67,0,0,0,0,220,0,0,0,1,32,0,0,12,3,0,0,1852,0,0,0,0,6,0,0,1
2020-06-01,1,0,8,0,1,0,0,6,6,0,0,1,0,0,0,21,0,5,34,0,0,0,0,10,0,1,0,965,0,0,4,0,0,0,0,0,103,0,0,0,45,0,23,0,0,0,0,1,0,0,1,0,0,1,0,0,0,12,29,2,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,10,1,0,0,0,0,0,0,4,0,0,0,0,1,0,7,5,0,154,19,0,58,8,2,0,0,50,0,10,0,0,0,1,1,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,190,0,0,0,0,1,0,0,0,1,11,0,0,0,0,5,0,0,0,1,0,34,4,0,0,129,5,3,14,0,2,1,6,9,92,0,0,0,0,0,0,0,0,0,1,11,1,0,0,1,0,0,0,0,0,22,2,58,0,19,0,6,2,0,2,1,379,0,0,0,0,32,0,0,6,1,0,0,1046,2,0,0,0,3,0,0,0
2020-06-02,1,1,9,0,0,0,0,7,4,0,0,1,2,0,1,21,0,5,24,0,0,0,0,10,0,4,0,653,0,0,0,0,0,0,0,6,73,0,0,1,43,0,22,0,1,0,1,0,0,0,2,0,4,1,4,0,2,95,19,0,0,0,0,0,0,0,0,0,1,64,0,0,2,0,0,45,0,0,1,0,0,1,0,1,0,0,0,0,1,0,6,8,0,146,27,0,34,3,0,0,1,92,0,16,0,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,215,0,0,0,0,1,1,0,0,0,8,0,0,0,1,7,0,0,0,0,0,30,7,0,0,83,5,11,14,2,3,2,9,18,174,0,0,0,0,0,0,0,0,0,1,9,0,1,0,2,0,0,0,0,5,52,0,51,1,5,0,31,2,0,0,0,104,0,1,0,0,29,0,0,21,3,0,0,620,0,0,0,0,2,0,0,0
2020-06-03,6,0,8,0,0,0,0,19,7,0,0,2,1,0,0,22,0,4,40,0,0,0,0,11,0,4,0,807,0,0,3,1,0,1,0,12,113,0,0,1,45,0,23,0,2,0,1,0,0,0,0,0,1,0,0,0,8,18,14,1,0,0,0,0,1,0,0,0,4,98,0,0,0,0,0,47,0,0,1,0,0,0,0,1,0,0,0,1,4,0,2,6,0,170,55,0,57,6,9,0,2,78,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,239,0,0,0,0,2,0,0,0,0,26,0,0,0,1,16,3,0,0,0,0,28,4,0,0,173,13,17,12,0,2,0,8,13,161,0,0,0,0,0,0,0,0,0,0,12,2,0,0,2,0,0,0,0,1,43,0,54,0,14,0,96,0,0,1,0,131,0,0,0,0,28,0,0,14,5,0,0,590,0,1,0,0,5,0,0,0
2020-06-04,9,0,6,0,0,0,0,21,15,0,1,2,2,0,1,15,0,6,24,0,0,0,0,13,0,0,0,1039,0,1,0,0,0,0,0,0,105,0,0,2,35,0,26,1,0,0,0,0,0,0,0,1,1,2,4,0,6,54,19,1,0,0,0,0,0,0,0,0,1,66,0,0,0,0,0,62,2,0,0,0,0,0,0,4,0,1,0,0,2,0,6,4,0,194,23,0,56,6,16,0,0,117,0,9,0,0,0,3,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,7,0,0,501,0,0,0,0,0,0,0,0,1,15,0,1,18,1,5,3,0,0,2,0,35,3,0,0,159,18,4,14,0,2,0,3,9,174,0,0,0,0,0,0,0,0,0,0,14,2,1,0,1,0,0,0,1,0,28,0,42,0,11,0,95,0,0,0,0,422,0,0,0,0,34,0,0,11,2,0,0,770,0,0,1,0,4,0,0,0
2020-06-05,11,0,7,0,0,0,0,9,7,0,0,23,2,0,0,23,0,5,22,0,0,0,0,6,0,3,0,1086,0,0,3,0,0,0,0,0,128,0,0,1,49,0,27,0,0,0,1,0,0,0,2,1,0,3,2,0,11,38,29,2,0,0,0,0,1,0,0,0,0,65,0,0,0,0,0,39,0,0,2,0,0,0,0,5,0,1,2,0,1,0,6,8,0,175,24,0,63,4,8,0,2,70,0,7,0,0,0,3,0,10,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,3,0,1,463,0,0,0,0,0,1,0,0,1,32,0,0,0,0,5,3,0,1,1,0,57,2,0,0,195,17,10,13,2,3,0,6,10,232,0,0,0,0,0,0,0,0,0,0,16,2,1,0,0,0,0,0,1,5,25,2,34,0,0,0,46,0,0,0,0,343,0,0,0,0,30,0,0,10,3,0,0,1415,0,0,0,0,7,0,0,0
2020-06-06,2,0,8,0,0,0,0,9,7,0,0,0,2,0,0,28,0,5,13,0,0,0,0,13,0,0,0,1156,0,0,3,0,0,0,0,0,119,0,0,0,54,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,3,21,34,3,0,0,0,0,1,0,0,0,1,52,0,0,1,0,0,39,0,0,0,0,0,0,0,12,0,0,0,0,1,0,2,0,0,265,53,0,50,6,6,0,1,87,0,12,0,0,1,4,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,447,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,4,0,0,1,0,78,5,0,0,116,21,13,14,1,3,0,7,11,181,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,34,0,34,0,38,0,84,0,0,0,0,274,0,0,0,0,28,0,0,17,2,0,0,1263,0,0,0,0,5,0,0,0
2020-06-07,2,0,8,0,0,0,0,0,4,0,0,0,3,0,2,40,0,5,25,0,0,0,0,7,0,0,0,1124,0,0,1,0,0,0,0,8,78,0,0,0,53,0,31,0,0,0,0,1,0,0,0,1,0,3,2,0,10,0,34,2,0,0,0,0,0,0,0,0,2,57,0,0,0,0,0,11,1,0,0,0,0,0,0,10,0,1,0,0,0,0,3,7,0,193,40,0,57,10,5,0,0,111,0,5,0,0,3,1,0,11,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,1,0,0,371,0,0,0,0,2,0,0,0,2,20,0,0,0,0,12,5,0,0,1,0,88,6,0,0,131,15,10,13,1,0,1,5,13,138,1,0,0,0,0,0,0,0,0,0,22,1,0,0,1,0,0,0,0,1,32,0,37,0,29,0,45,0,0,0,0,154,0,0,0,0,26,0,0,12,2,0,0,1073,0,0,3,0,12,0,0,0
2020-06-08,15,0,7,0,0,0,0,20,8,0,0,0,2,0,2,0,0,6,19,0,0,0,0,10,0,0,0,956,0,0,0,0,0,0,0,6,96,0,1,0,57,0,37,0,1,0,0,0,0,0,1,0,3,3,2,0,4,24,46,2,0,0,0,0,3,0,0,0,4,29,0,0,2,0,0,11,1,0,0,0,0,0,0,12,0,0,0,1,6,0,2,2,0,230,0,0,63,10,0,0,0,75,0,1,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,364,0,0,0,0,1,0,0,0,0,5,0,0,0,0,14,2,0,0,7,0,60,4,0,0,141,0,3,14,3,2,1,1,9,162,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,5,40,0,39,0,24,0,0,0,1,0,0,60,0,0,0,0,25,0,0,10,2,0,0,914,0,1,0,0,3,0,0,0
2020-06-09,5,0,8,0,0,0,0,11,19,0,0,0,5,0,0,22,0,5,22,0,0,0,0,3,0,1,0,480,0,0,4,0,0,0,0,8,213,0,2,1,59,0,49,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,46,0,0,0,0,1,1,0,0,0,0,30,0,0,0,0,0,11,0,0,4,0,0,0,0,6,0,0,0,0,3,0,11,6,0,204,28,0,81,10,0,0,0,60,0,2,0,0,3,5,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,151,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,7,0,0,1,0,78,6,0,0,135,3,10,14,0,2,1,12,17,182,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,1,0,0,0,1,22,0,32,1,12,0,8,0,0,0,1,86,0,0,0,0,23,0,0,9,2,0,0,693,0,0,0,0,4,0,0,0
2020-06-10,24,0,6,0,0,0,0,19,12,0,0,1,3,0,0,37,0,3,20,0,0,0,0,30,0,3,0,623,0,0,0,0,0,1,0,1,39,0,0,0,75,0,30,0,0,0,0,0,0,0,2,0,0,4,1,0,13,80,47,0,0,0,0,0,2,0,0,0,0,107,0,0,3,0,1,29,2,0,0,0,0,0,0,8,0,0,0,0,1,0,5,2,0,217,22,0,64,20,8,0,3,55,0,6,0,0,4,2,0,6,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,237,0,0,0,0,1,0,0,0,0,5,0,0,0,1,15,1,0,1,9,0,67,8,0,0,128,6,18,12,2,3,1,2,0,178,1,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,50,0,24,0,9,0,65,0,1,0,0,249,0,0,0,0,22,0,0,8,3,0,0,761,1,0,3,0,3,0,0,0
2020-06-11,5,0,6,0,0,0,0,10,6,0,-1,1,5,0,1,37,0,5,20,0,0,0,0,33,0,0,0,1262,0,0,3,0,0,0,0,0,70,0,0,0,87,0,40,0,0,0,0,0,0,0,1,2,3,0,1,0,1,48,36,5,0,0,0,0,3,0,0,0,1,81,0,0,0,0,0,30,0,0,0,0,0,0,0,7,0,0,1,0,3,0,8,0,0,260,35,0,70,21,1,0,2,71,0,3,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,470,0,0,0,0,0,0,0,0,1,10,0,0,11,0,1,4,0,0,8,0,82,8,0,0,133,8,23,11,2,2,0,5,9,169,0,0,0,0,0,0,0,0,0,0,30,2,0,0,1,0,0,0,0,0,37,4,34,0,7,0,74,0,0,1,0,254,0,0,0,1,24,0,0,13,1,0,0,1043,0,1,1,0,8,0,0,0
2020-06-12,10,0,8,0,0,0,0,18,7,0,0,0,2,0,1,35,0,5,14,0,0,0,0,24,0,2,0,1349,0,0,0,0,0,0,0,3,129,0,0,0,81,0,36,0,0,0,0,0,0,0,2,0,3,2,0,0,4,0,38,1,0,0,0,0,1,0,0,0,1,43,0,0,1,0,0,32,0,0,1,0,0,0,0,20,0,0,0,0,2,0,9,5,0,273,23,0,59,15,5,0,1,88,0,4,0,0,4,4,0,6,2,0,1,1,0,0,0,0,0,0,1,0,0,0,6,0,0,8,0,1,1091,0,0,0,0,2,0,0,0,1,13,0,0,0,0,8,2,0,1,0,0,68,5,0,0,127,10,2,8,0,0,0,1,11,144,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,56,0,24,0,19,0,20,0,0,0,0,130,0,0,0,0,21,0,0,14,3,0,0,825,0,0,2,0,8,0,0,0
2020-06-13,18,1,9,0,0,0,0,27,7,0,0,2,4,0,1,30,0,6,12,0,0,0,0,15,0,0,0,1473,0,0,13,0,0,0,0,2,109,0,0,2,92,0,42,0,0,0,0,0,0,0,1,1,3,4,0,0,5,106,40,1,0,0,0,0,1,0,0,0,0,46,0,0,0,0,0,33,4,0,0,0,0,0,0,15,0,0,3,0,0,0,9,3,0,294,49,0,63,14,6,0,0,85,1,7,0,0,2,1,0,8,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,4,0,0,817,0,0,0,0,0,0,0,0,1,15,0,0,0,0,10,2,0,0,5,0,97,6,0,0,137,3,20,10,1,4,0,8,9,197,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,0,0,60,0,33,0,14,0,77,1,0,0,0,258,0,0,0,0,18,0,0,15,1,0,0,1035,0,0,0,0,8,0,0,0
2020-06-14,30,0,8,0,0,0,0,27,10,0,0,0,2,0,2,35,0,0,11,0,1,0,0,12,0,0,0,1005,0,0,0,0,0,0,0,7,51,0,1,1,93,0,58,0,0,0,1,0,0,1,0,0,1,1,0,0,11,16,32,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,22,2,0,0,0,0,0,0,58,0,0,0,0,0,0,5,0,0,287,31,0,75,33,0,0,1,72,0,2,0,0,2,4,0,10,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,625,0,0,0,0,0,0,0,0,2,6,0,0,0,0,9,2,0,0,0,0,67,7,0,0,131,7,16,9,1,2,0,12,10,134,0,0,0,0,0,0,0,0,0,0,34,2,1,0,1,1,0,0,0,3,44,0,16,0,12,0,17,0,0,0,0,143,0,0,0,0,21,0,0,11,1,0,0,1127,0,1,0,0,0,0,0,0
2020-06-15,12,0,9,0,0,0,0,14,11,0,0,0,4,0,2,42,0,10,12,0,0,0,0,27,0,1,0,904,0,0,0,0,0,0,0,3,70,0,0,0,96,0,60,0,2,0,0,0,0,0,0,0,3,2,2,0,2,13,39,2,0,0,0,0,7,0,0,0,1,13,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,206,50,0,72,28,9,0,4,53,0,0,0,0,2,1,0,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,2,0,0,3,0,65,16,0,0,139,9,4,5,0,3,0,11,8,112,0,0,0,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,1,46,0,20,0,0,0,3,1,0,0,0,54,0,0,0,0,23,0,0,9,1,0,0,708,0,0,2,0,1,0,0,0
2020-06-16,7,0,8,0,0,0,0,14,6,0,0,0,5,0,1,42,0,7,9,0,0,0,0,11,0,0,0,525,0,0,4,0,0,0,0,0,27,0,0,1,627,0,54,0,-2,0,0,0,0,0,1,2,3,4,3,0,1,21,34,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,37,4,0,2,0,0,0,0,22,0,0,0,0,1,0,8,6,0,331,32,0,70,24,4,0,2,65,0,0,0,0,3,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7,3,0,1,6,0,105,7,0,0,164,8,9,6,0,3,1,13,8,171,0,0,0,0,0,0,0,0,0,0,34,0,1,0,1,0,0,0,0,1,82,5,13,0,13,1,35,0,0,0,0,47,0,0,0,0,19,0,0,13,5,0,0,474,0,1,0,0,0,3,0,0
2020-06-17,29,0,9,0,0,0,0,28,10,0,0,0,5,0,2,45,0,6,12,0,0,0,0,10,0,0,0,679,0,0,3,0,0,0,0,0,35,0,0,1,19,0,49,0,4,0,2,0,0,0,0,0,3,0,3,0,5,48,35,3,0,0,0,0,5,0,0,0,1,85,0,0,0,0,0,18,0,0,1,0,0,0,0,15,0,0,0,0,3,0,4,2,0,279,40,0,74,22,8,0,0,79,0,3,0,0,6,3,0,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,20,0,2,354,0,0,0,0,2,0,0,0,1,15,0,0,0,0,4,1,0,0,2,0,83,5,0,0,106,6,17,7,0,5,2,8,11,216,0,0,0,0,0,0,0,0,0,0,37,3,0,0,1,0,0,0,0,1,82,1,18,0,17,0,23,1,0,0,0,195,0,0,0,0,18,0,0,23,2,0,0,550,0,0,0,0,15,0,0,0
2020-06-18,21,0,8,0,0,0,0,19,18,0,0,1,4,0,3,37,0,6,12,0,0,0,0,12,0,1,0,1272,0,0,0,0,0,0,0,0,62,0,0,1,192,0,64,0,0,1,0,0,0,0,0,3,6,0,0,0,6,30,36,2,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0,26,0,0,0,0,0,0,0,22,0,0,0,0,2,0,9,1,0,357,36,0,81,34,4,0,1,71,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,8,0,0,596,0,0,0,0,1,0,0,0,0,11,0,0,9,0,17,7,0,0,1,0,101,5,0,0,167,10,23,3,1,4,0,4,15,174,0,0,0,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,1,0,48,0,11,0,12,0,78,0,0,0,0,164,0,0,0,0,17,0,0,21,1,0,0,1208,0,1,1,0,2,0,0,0
2020-06-19,20,2,9,0,1,0,0,24,13,0,0,1,6,0,2,37,0,5,7,0,1,0,0,25,0,0,0,1274,0,0,1,0,0,1,0,0,63,0,0,0,173,0,61,0,1,1,0,1,0,0,1,0,1,0,3,0,11,0,53,4,0,0,0,0,5,0,0,0,1,27,0,0,2,0,0,8,0,0,0,0,0,0,0,27,0,0,0,0,2,0,19,2,0,396,41,0,78,31,8,0,1,53,0,2,0,0,3,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,5,0,3,5,0,107,10,0,0,165,9,9,9,1,3,1,4,9,183,0,0,0,0,0,0,0,0,0,0,38,1,1,0,0,0,0,0,0,0,74,2,25,0,12,0,19,0,0,1,0,76,0,0,0,0,17,0,0,16,2,0,0,832,0,0,0,0,7,0,0,0
2020-06-20,5,0,10,0,0,0,0,31,6,0,0,1,5,0,2,46,0,5,10,0,1,0,0,21,0,2,0,1239,0,0,4,0,0,0,0,55,34,0,2,0,222,0,55,0,0,0,1,0,0,0,0,4,3,1,1,0,7,108,27,4,0,0,0,0,7,0,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,1,0,0,6,0,4,2,0,386,48,0,75,39,2,0,0,56,0,2,0,0,3,4,1,6,1,0,1,0,0,1,1,0,0,0,0,0,1,0,4,0,0,3,0,0,587,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,2,0,0,7,0,88,5,0,0,206,16,7,1,2,1,0,20,11,114,0,0,0,0,0,0,0,0,0,0,36,1,0,0,1,0,0,0,0,0,70,0,15,0,20,0,40,1,0,0,0,131,0,0,0,0,15,0,0,10,1,0,0,947,0,0,0,0,3,0,0,0
2020-06-21,20,0,9,0,1,0,0,30,5,0,0,2,2,0,3,44,0,5,5,0,0,0,0,26,0,0,0,909,0,0,0,0,0,0,0,0,55,0,0,0,231,0,57,0,0,0,0,0,0,0,0,0,5,3,3,0,9,46,62,4,0,0,0,0,8,0,0,0,0,23,0,0,0,0,1,6,0,0,0,0,0,0,0,17,0,1,3,0,0,0,12,4,0,311,43,0,71,53,0,0,0,78,0,1,0,0,4,4,1,4,0,0,1,1,0,0,2,0,1,0,0,1,1,0,3,0,0,7,0,1,504,0,0,0,0,0,0,0,0,2,4,0,0,0,0,12,8,0,0,3,0,81,3,0,0,199,22,15,7,0,0,0,4,11,119,0,0,0,0,0,0,0,0,0,0,39,4,1,0,0,1,0,0,0,2,69,3,9,0,14,1,20,0,0,1,0,107,0,0,0,0,14,0,0,9,1,0,0,709,0,0,0,0,21,0,0,0
2020-06-22,5,0,7,0,0,0,0,17,16,0,0,0,4,0,4,32,0,5,3,0,1,0,0,26,0,1,0,892,0,0,2,0,0,0,0,5,58,0,0,1,222,0,47,0,0,0,0,0,0,0,0,0,1,0,2,0,15,22,91,0,0,0,0,1,2,0,0,0,1,8,1,0,0,0,0,4,3,0,0,0,0,0,0,16,0,0,0,0,6,0,4,4,0,325,43,0,107,58,1,0,1,44,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,424,0,0,0,0,0,0,0,0,1,2,0,0,0,1,21,9,0,0,5,0,97,8,0,0,190,14,10,5,1,3,0,7,19,143,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,1,57,2,10,0,12,0,0,0,0,0,0,27,0,0,0,0,15,0,0,12,1,0,0,646,0,0,1,0,4,1,0,0
2020-06-23,8,1,10,0,0,0,0,23,8,0,0,1,3,0,3,38,0,4,8,0,2,0,0,26,0,1,0,612,0,0,2,0,0,1,0,1,39,0,0,0,39,0,75,0,2,0,0,0,0,0,1,0,0,1,0,0,13,33,97,2,0,0,0,0,3,0,0,0,0,30,0,0,4,0,0,9,3,0,1,0,0,0,0,17,0,1,0,0,3,0,2,2,0,380,64,0,113,45,0,0,2,26,0,2,0,0,7,1,0,2,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,-1,269,0,0,0,0,0,1,0,0,0,6,0,0,0,0,4,5,0,0,4,0,110,8,0,1,190,10,9,3,0,3,1,11,17,193,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,88,3,9,0,9,1,17,1,0,0,0,29,0,0,0,0,18,0,0,12,2,0,0,372,0,0,1,0,44,0,0,0
